FID,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,geom
focos_ams_hoje_ref.e8401ba9-f2ea-3642-a4e9-fd2292c6788a,-64.332,-14.674,2019-10-19T17:50:00,AQUA_M-T,Cercado,El Beni,Bolivia,POINT (-14.674 -64.332)
focos_ams_hoje_ref.e85258be-04f4-3b10-b071-74f3ad11298c,-65.055,-15.658,2019-10-19T17:50:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.658 -65.055)
focos_ams_hoje_ref.e853cbb6-1b51-35a7-887c-dca870333b50,-42.98,-16.481,2019-10-19T16:10:00,AQUA_M-T,GRÃO MOGOL,MINAS GERAIS,Brasil,POINT (-16.481 -42.98)
focos_ams_hoje_ref.e8b96052-3e9b-34cf-b900-fbf6146e64e7,-42.238,-18.112,2019-10-19T16:10:00,AQUA_M-T,ÁGUA BOA,MINAS GERAIS,Brasil,POINT (-18.112 -42.238)
focos_ams_hoje_ref.e8ec0386-fcae-3e08-86cf-04b8efde3810,-64.401,-14.533,2019-10-19T17:50:00,AQUA_M-T,Cercado,El Beni,Bolivia,POINT (-14.533 -64.401)
focos_ams_hoje_ref.e9360871-eb7f-37b6-8c16-97d049858679,-41.797,-18.287,2019-10-19T16:10:00,AQUA_M-T,CAMPANÁRIO,MINAS GERAIS,Brasil,POINT (-18.287 -41.797)
focos_ams_hoje_ref.e980710a-3ce8-3764-88e4-6100519feb8a,-64.561,-9.2,2019-10-19T17:50:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-9.2 -64.561)
focos_ams_hoje_ref.e9a9ccbd-632d-3589-9bde-6b24db666927,-47.694,-10.269,2019-10-19T16:15:00,AQUA_M-T,SANTA TEREZA DO TOCANTINS,TOCANTINS,Brasil,POINT (-10.269 -47.694)
focos_ams_hoje_ref.e9b3bb99-1e7e-3baa-91ee-0144e9e47f24,-41.514,-16.028,2019-10-19T16:10:00,AQUA_M-T,CACHOEIRA DE PAJEÚ,MINAS GERAIS,Brasil,POINT (-16.028 -41.514)
focos_ams_hoje_ref.e9ecd540-7fbc-3014-96a6-55d04570d193,-42.693,-19.216,2019-10-19T16:10:00,AQUA_M-T,JOANÉSIA,MINAS GERAIS,Brasil,POINT (-19.216 -42.693)
focos_ams_hoje_ref.e9f1aff9-a3e3-3b2b-8a4e-773dd90f3d02,-43.556,-17.858,2019-10-19T16:10:00,AQUA_M-T,DIAMANTINA,MINAS GERAIS,Brasil,POINT (-17.858 -43.556)
focos_ams_hoje_ref.ea354107-793f-3aa5-8f2a-ce56018d6519,-43.784,-7.584,2019-10-19T16:15:00,AQUA_M-T,BERTOLÍNIA,PIAUÍ,Brasil,POINT (-7.584 -43.784)
focos_ams_hoje_ref.ea6131d4-835a-3d0c-a829-49ca62dde4e9,-43.025,-19.332,2019-10-19T16:10:00,AQUA_M-T,SANTA MARIA DE ITABIRA,MINAS GERAIS,Brasil,POINT (-19.332 -43.025)
focos_ams_hoje_ref.eab967c0-5ce5-31a7-be33-95f9f8918dc9,-43.066,-19.167,2019-10-19T16:10:00,AQUA_M-T,FERROS,MINAS GERAIS,Brasil,POINT (-19.167 -43.066)
focos_ams_hoje_ref.eae13192-f762-3b9b-9b53-6341e854ca56,-64.739,-15.341,2019-10-19T17:50:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.341 -64.739)
focos_ams_hoje_ref.eb0d823e-84c5-33ed-b79d-c50ad4282f73,-45.398,-15.983,2019-10-19T16:10:00,AQUA_M-T,PINTÓPOLIS,MINAS GERAIS,Brasil,POINT (-15.983 -45.398)
focos_ams_hoje_ref.ebdd530e-e5ad-3e16-833d-26cac3f502c7,-45.139,-16.471,2019-10-19T16:10:00,AQUA_M-T,SÃO ROMÃO,MINAS GERAIS,Brasil,POINT (-16.471 -45.139)
focos_ams_hoje_ref.ebea23d0-fd32-3c65-88b3-493eeac37db7,-42.134,-18.033,2019-10-19T16:10:00,AQUA_M-T,ÁGUA BOA,MINAS GERAIS,Brasil,POINT (-18.033 -42.134)
focos_ams_hoje_ref.ec3d6555-ae92-3568-b427-e62afe5a7390,-47.544,-16.775,2019-10-19T16:10:00,AQUA_M-T,CRISTALINA,GOIÁS,Brasil,POINT (-16.775 -47.544)
focos_ams_hoje_ref.ec4d6e68-106c-32e3-932d-a7f405b1a135,-46.752,-4.573,2019-10-19T16:15:00,AQUA_M-T,BOM JESUS DAS SELVAS,MARANHÃO,Brasil,POINT (-4.573 -46.752)
focos_ams_hoje_ref.ec5f807a-8931-3b52-a167-5fff03de62ce,-41.247,-15.015,2019-10-19T16:10:00,AQUA_M-T,BELO CAMPO,BAHIA,Brasil,POINT (-15.015 -41.247)
focos_ams_hoje_ref.ec6d6403-4789-37af-84b2-98c8df34df0b,-41.726,-15.736,2019-10-19T16:10:00,AQUA_M-T,BERIZAL,MINAS GERAIS,Brasil,POINT (-15.736 -41.726)
focos_ams_hoje_ref.ec6fd9bb-71e9-3fb8-9c98-e1eea8d8d744,-42.638,-19.821,2019-10-19T16:10:00,AQUA_M-T,DIONÍSIO,MINAS GERAIS,Brasil,POINT (-19.821 -42.638)
focos_ams_hoje_ref.eca3fc9d-775a-32ac-a25c-3283dfc931b3,-40.651,-4.291,2019-10-19T16:15:00,AQUA_M-T,PIRES FERREIRA,CEARÁ,Brasil,POINT (-4.291 -40.651)
focos_ams_hoje_ref.ece8e71a-262d-3b86-8d5c-113aab290921,-45.701,-10.968,2019-10-19T16:15:00,AQUA_M-T,FORMOSA DO RIO PRETO,BAHIA,Brasil,POINT (-10.968 -45.701)
focos_ams_hoje_ref.ed477d25-610a-3916-8ba0-4863c0e1d769,-37.942,-6.59,2019-10-19T16:15:00,AQUA_M-T,LAGOA,PARAÍBA,Brasil,POINT (-6.59 -37.942)
focos_ams_hoje_ref.eddee25d-a005-3433-8d6d-a9b61ad0150c,-43.964,-20.194,2019-10-19T16:10:00,AQUA_M-T,NOVA LIMA,MINAS GERAIS,Brasil,POINT (-20.194 -43.964)
focos_ams_hoje_ref.ee4a76bc-c11f-36e3-bc91-1bdc298eb19b,-44.625,-13.257,2019-10-19T16:10:00,AQUA_M-T,CORRENTINA,BAHIA,Brasil,POINT (-13.257 -44.625)
focos_ams_hoje_ref.ef32b26f-e500-3281-8202-86c8d717fad5,-41.281,-19.686,2019-10-19T16:10:00,AQUA_M-T,AIMORÉS,MINAS GERAIS,Brasil,POINT (-19.686 -41.281)
focos_ams_hoje_ref.ef6ae528-83d7-3ee2-8741-b7e2abc28e60,-46.036,-4.212,2019-10-19T16:15:00,AQUA_M-T,SANTA LUZIA,MARANHÃO,Brasil,POINT (-4.212 -46.036)
focos_ams_hoje_ref.ef8e6918-401d-3579-a786-06e3336679dd,-44.021,-3.963,2019-10-19T16:15:00,AQUA_M-T,COROATÁ,MARANHÃO,Brasil,POINT (-3.963 -44.021)
focos_ams_hoje_ref.f05e9a6b-838c-3c76-8707-f5be1d6eac0b,-41.211,-15.543,2019-10-19T16:10:00,AQUA_M-T,ENCRUZILHADA,BAHIA,Brasil,POINT (-15.543 -41.211)
focos_ams_hoje_ref.f0deb0de-7470-3b8b-b300-defe673efddf,-43.325,-5.399,2019-10-19T16:15:00,AQUA_M-T,MATÕES,MARANHÃO,Brasil,POINT (-5.399 -43.325)
focos_ams_hoje_ref.f1407f36-64fb-39f1-a6d0-0fb00fb105e8,-43.276,-19.606,2019-10-19T16:10:00,AQUA_M-T,ITABIRA,MINAS GERAIS,Brasil,POINT (-19.606 -43.276)
focos_ams_hoje_ref.f18fd820-bae2-3c9e-978e-bbfe18ea69cc,-43.907,-5.344,2019-10-19T16:15:00,AQUA_M-T,GOVERNADOR EUGÊNIO BARROS,MARANHÃO,Brasil,POINT (-5.344 -43.907)
focos_ams_hoje_ref.f18fe4e1-0018-3154-9fd7-3bcab14b3951,-72.207,-47.491,2019-10-19T19:20:00,AQUA_M-T,Rió Chico,Santa Cruz,Argentina,POINT (-47.491 -72.207)
focos_ams_hoje_ref.f1d332dd-7b79-34fe-b0c4-b7681e78aa06,-56.647,-18.188,2019-10-19T17:50:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-18.188 -56.647)
focos_ams_hoje_ref.f1dc75e2-2064-3fd2-9f1f-29cf5ddd0c6b,-41.815,-18.186,2019-10-19T16:10:00,AQUA_M-T,ITAMBACURI,MINAS GERAIS,Brasil,POINT (-18.186 -41.815)
focos_ams_hoje_ref.f225b5ef-6f3a-3d72-a451-0721dbefa2ed,-41.802,-15.092,2019-10-19T16:10:00,AQUA_M-T,PIRIPÁ,BAHIA,Brasil,POINT (-15.092 -41.802)
focos_ams_hoje_ref.f24f0f89-fc66-330f-a7b2-d1743a5ae5c6,-40.035,-12.25,2019-10-19T16:10:00,AQUA_M-T,IPIRÁ,BAHIA,Brasil,POINT (-12.25 -40.035)
focos_ams_hoje_ref.f27724d6-45ce-3889-b364-7076afbd07b1,-64.508,-17.164,2019-10-19T17:50:00,AQUA_M-T,Carrasco,Cochabamba,Bolivia,POINT (-17.164 -64.508)
focos_ams_hoje_ref.f2a7007b-f001-328d-b94c-dbe29878f4c7,-63.828,-14.035,2019-10-19T17:50:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-14.035 -63.828)
focos_ams_hoje_ref.f2ca1381-1439-32ee-b6af-03392eda55ba,-46.263,-7.244,2019-10-19T16:15:00,AQUA_M-T,NOVA COLINAS,MARANHÃO,Brasil,POINT (-7.244 -46.263)
focos_ams_hoje_ref.f2e5ce75-aa46-337f-8d57-f3f7c3fa0d0c,-44.869,-6.716,2019-10-19T16:15:00,AQUA_M-T,SÃO FÉLIX DE BALSAS,MARANHÃO,Brasil,POINT (-6.716 -44.869)
focos_ams_hoje_ref.f2ef4a68-97f1-37aa-ae47-383390e094bf,-44.642,-13.256,2019-10-19T16:10:00,AQUA_M-T,CORRENTINA,BAHIA,Brasil,POINT (-13.256 -44.642)
focos_ams_hoje_ref.f3637b5b-3f98-37a2-8dd5-a343fc882fa7,-52.566,-22.348,2019-10-19T17:50:00,AQUA_M-T,TEODORO SAMPAIO,SÃO PAULO,Brasil,POINT (-22.348 -52.566)
focos_ams_hoje_ref.f36d3269-834c-3e79-8b9e-21043bc3abaf,-40.931,-5.829,2019-10-19T16:15:00,AQUA_M-T,ASSUNÇÃO DO PIAUÍ,PIAUÍ,Brasil,POINT (-5.829 -40.931)
focos_ams_hoje_ref.f37ff36a-df49-33f4-b6c5-ba884d1796c6,-45.49,-16.401,2019-10-19T16:10:00,AQUA_M-T,SÃO ROMÃO,MINAS GERAIS,Brasil,POINT (-16.401 -45.49)
focos_ams_hoje_ref.f3f10c59-a84c-338a-806a-e5fdb1eb0e9e,-41.234,-15.013,2019-10-19T16:10:00,AQUA_M-T,BELO CAMPO,BAHIA,Brasil,POINT (-15.013 -41.234)
focos_ams_hoje_ref.f4489578-4409-32d3-8f04-6379881a014d,-40.441,-19.61,2019-10-19T16:10:00,AQUA_M-T,COLATINA,ESPÍRITO SANTO,Brasil,POINT (-19.61 -40.441)
focos_ams_hoje_ref.f4e35f29-c0a9-344c-b44c-13c2e61b80fb,-40.655,-3.887,2019-10-19T16:15:00,AQUA_M-T,CARIRÉ,CEARÁ,Brasil,POINT (-3.887 -40.655)
focos_ams_hoje_ref.f50eacd5-6229-3558-aaf2-0f2d36691a48,-39.619,-18.065,2019-10-19T16:10:00,AQUA_M-T,MUCURI,BAHIA,Brasil,POINT (-18.065 -39.619)
focos_ams_hoje_ref.f51c5b37-f445-3b6f-afcf-6383f03b8030,-39.671,-4.556,2019-10-19T16:15:00,AQUA_M-T,CANINDÉ,CEARÁ,Brasil,POINT (-4.556 -39.671)
focos_ams_hoje_ref.f52d7cb7-d79d-33ed-984b-e6580f71205e,-45.669,-4.462,2019-10-19T16:15:00,AQUA_M-T,BREJO DE AREIA,MARANHÃO,Brasil,POINT (-4.462 -45.669)
focos_ams_hoje_ref.f56b4e10-b4b9-3b6d-a1e9-88e46f0afbf2,-43.756,-5.049,2019-10-19T16:15:00,AQUA_M-T,SÃO JOÃO DO SOTER,MARANHÃO,Brasil,POINT (-5.049 -43.756)
focos_ams_hoje_ref.f5fcc70d-0918-3310-abec-e1efb7d8d268,-44.153,-3.015,2019-10-19T16:15:00,AQUA_M-T,ROSÁRIO,MARANHÃO,Brasil,POINT (-3.015 -44.153)
focos_ams_hoje_ref.f6716b50-d196-3e1c-9de5-a8a182504c69,-53.059,-31.205,2019-10-19T17:45:00,AQUA_M-T,PIRATINI,RIO GRANDE DO SUL,Brasil,POINT (-31.205 -53.059)
focos_ams_hoje_ref.f727999d-035c-30da-a903-ccdd4663f056,-46.73,-4.57,2019-10-19T16:15:00,AQUA_M-T,BOM JESUS DAS SELVAS,MARANHÃO,Brasil,POINT (-4.57 -46.73)
focos_ams_hoje_ref.f8ac96f1-fd5e-3809-8457-3669793dc00b,-41.021,-6.166,2019-10-19T16:15:00,AQUA_M-T,PIMENTEIRAS,PIAUÍ,Brasil,POINT (-6.166 -41.021)
focos_ams_hoje_ref.f8c503fd-db0e-3f90-9eae-4a1549196e2e,-43.267,-19.786,2019-10-19T16:10:00,AQUA_M-T,SÃO GONÇALO DO RIO ABAIXO,MINAS GERAIS,Brasil,POINT (-19.786 -43.267)
focos_ams_hoje_ref.f93ec8ed-7b24-386b-9bcb-7ad49f09d0d1,-45.819,-15.502,2019-10-19T16:10:00,AQUA_M-T,ARINOS,MINAS GERAIS,Brasil,POINT (-15.502 -45.819)
focos_ams_hoje_ref.f949d66b-4396-3e37-b125-fc15a1bdf7fb,-57.177,-19.129,2019-10-19T17:50:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-19.129 -57.177)
focos_ams_hoje_ref.f94b5ebd-8595-396a-ac54-81365446d4ce,-45,-6.945,2019-10-19T16:15:00,AQUA_M-T,LORETO,MARANHÃO,Brasil,POINT (-6.945 -45)
focos_ams_hoje_ref.f99d1a63-b5c8-31f1-ad98-2818d72b54d6,-63.104,-16.258,2019-10-19T17:50:00,AQUA_M-T,Ñuflo de Chávez,Santa Cruz,Bolivia,POINT (-16.258 -63.104)
focos_ams_hoje_ref.fadd43e1-4da7-35b7-afe8-8c6a40da777a,-45.651,-4.46,2019-10-19T16:15:00,AQUA_M-T,BREJO DE AREIA,MARANHÃO,Brasil,POINT (-4.46 -45.651)
focos_ams_hoje_ref.fafedf53-4bfe-32f2-ab57-2d00225eba0c,-56.953,-17.583,2019-10-19T17:50:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-17.583 -56.953)
focos_ams_hoje_ref.fb151edb-f970-34af-aa01-ee6c10c2401d,-63.827,-13.418,2019-10-19T17:50:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-13.418 -63.827)
focos_ams_hoje_ref.fb736a19-a36a-39d5-b0c2-402695f975a1,-41.276,-5.032,2019-10-19T16:15:00,AQUA_M-T,BURITI DOS MONTES,PIAUÍ,Brasil,POINT (-5.032 -41.276)
focos_ams_hoje_ref.fbdfdb89-9975-3436-a672-4fe1e08c1f77,-44.456,-3.965,2019-10-19T16:15:00,AQUA_M-T,SÃO MATEUS DO MARANHÃO,MARANHÃO,Brasil,POINT (-3.965 -44.456)
focos_ams_hoje_ref.fbe04af4-bd70-3d3b-b176-87bd7aecf482,-45.337,-9.986,2019-10-19T16:15:00,AQUA_M-T,SÃO GONÇALO DO GURGUÉIA,PIAUÍ,Brasil,POINT (-9.986 -45.337)
focos_ams_hoje_ref.fbea7b17-da6c-3a87-bdf7-858c9531770c,-42.654,-14.502,2019-10-19T16:10:00,AQUA_M-T,PINDAÍ,BAHIA,Brasil,POINT (-14.502 -42.654)
focos_ams_hoje_ref.fc5ac2ec-30b2-3e85-ae4e-c7efda3c60cf,-42.554,-18.215,2019-10-19T16:10:00,AQUA_M-T,JOSÉ RAYDAN,MINAS GERAIS,Brasil,POINT (-18.215 -42.554)
focos_ams_hoje_ref.fc738b2f-5ea1-3511-a6af-638cce37b787,-40.339,-18.106,2019-10-19T16:10:00,AQUA_M-T,MONTANHA,ESPÍRITO SANTO,Brasil,POINT (-18.106 -40.339)
focos_ams_hoje_ref.fc86c1e7-ecee-3714-bf5d-fb37d19f4c53,-42.682,-14.093,2019-10-19T16:10:00,AQUA_M-T,CAETITÉ,BAHIA,Brasil,POINT (-14.093 -42.682)
focos_ams_hoje_ref.fca68742-b31e-351d-8626-fc965bdc753e,-64.533,-7.541,2019-10-19T17:50:00,AQUA_M-T,LÁBREA,AMAZONAS,Brasil,POINT (-7.541 -64.533)
focos_ams_hoje_ref.fce0354a-08e0-39b4-ac90-6a9905e4e70c,-41.274,-5.041,2019-10-19T16:15:00,AQUA_M-T,BURITI DOS MONTES,PIAUÍ,Brasil,POINT (-5.041 -41.274)
focos_ams_hoje_ref.fcf05036-856e-3b65-8b92-5849ecac3882,-44.391,-3.715,2019-10-19T16:15:00,AQUA_M-T,MATÕES DO NORTE,MARANHÃO,Brasil,POINT (-3.715 -44.391)
focos_ams_hoje_ref.fdc4ae7e-6031-31dc-af89-27d8da3565be,-44.842,-11.979,2019-10-19T16:10:00,AQUA_M-T,ANGICAL,BAHIA,Brasil,POINT (-11.979 -44.842)
focos_ams_hoje_ref.fdd6e543-aa68-3b76-89c0-6181bc1a9414,-55.815,-19.696,2019-10-19T17:50:00,AQUA_M-T,AQUIDAUANA,MATO GROSSO DO SUL,Brasil,POINT (-19.696 -55.815)
focos_ams_hoje_ref.fde2365e-e6bf-34a7-afdd-0d0a46696f13,-41.494,-17.692,2019-10-19T16:10:00,AQUA_M-T,TEÓFILO OTONI,MINAS GERAIS,Brasil,POINT (-17.692 -41.494)
focos_ams_hoje_ref.fe84e035-23ec-3e9b-9612-c49e4254b498,-43.715,-12.679,2019-10-19T16:10:00,AQUA_M-T,SERRA DOURADA,BAHIA,Brasil,POINT (-12.679 -43.715)
focos_ams_hoje_ref.feac343b-2847-3d21-8161-135034e73bf0,-58.254,-37.855,2019-10-19T17:45:00,AQUA_M-T,Balcarce,Buenos Aires,Argentina,POINT (-37.855 -58.254)
focos_ams_hoje_ref.fee251b9-13ec-3f90-8feb-67a4bbd42ebc,-46.453,-2.166,2019-10-19T16:15:00,AQUA_M-T,CACHOEIRA DO PIRIÁ,PARÁ,Brasil,POINT (-2.166 -46.453)
focos_ams_hoje_ref.ffd598bb-6a52-38ca-bbf3-c2fd55e864ce,-39.453,-16.73,2019-10-19T16:10:00,AQUA_M-T,ITABELA,BAHIA,Brasil,POINT (-16.73 -39.453)
